 10   0  10   10  10   10 2 0 2 2 2 220:22:22                                  0                      
 10   0  10   11   1    0 2 0 2 3 1 020:23:10                                  0                      
 10   0  10   11  11 1000 2 0 2 3 3 820:23:38                                  0                      
 10   0  10  100   0  111 2 0 2 4 0 720:24:07                                  0                      
 10   0  10  100   0 1000 2 0 2 4 0 820:24:08                                  0                      
 10   0  10  100  11   11 2 0 2 4 3 320:24:33                                  0                      
 10   0  10  100 100    1 2 0 2 4 4 120:24:41                                  0                      
 10   0  10  100 100   11 2 0 2 4 4 320:24:43                                  0                      
 10   0  10  101   1    1 2 0 2 5 1 120:25:11                                  0                      
 10   0  10  101   1  101 2 0 2 5 1 520:25:15                                  0                      
 10   0  10  101   1  110 2 0 2 5 1 620:25:16                                  0                      
 10   0  10  101  10   11 2 0 2 5 2 320:25:23                                  0                      
 10   0  10  101  11    1 2 0 2 5 3 120:25:31                                  0                      
 10   0  10  110  11  110 2 0 2 6 3 620:26:36                                  0                      
 10   0  10  110 100 1000 2 0 2 6 4 820:26:48                                  0                      
 10   0  10  111   1   10 2 0 2 7 1 220:27:12                                  0                      
 10   0  10  111   1  100 2 0 2 7 1 420:27:14                                  0                      
 10   0  10  111  10  111 2 0 2 7 2 720:27:27                                  0                      
 10   0  10  111 100  110 2 0 2 7 4 620:27:46                                  0                      
 10   0  10  111 101   10 2 0 2 7 5 220:27:52                                  0                      
 10   0  10 1000   1    1 2 0 2 8 1 120:28:11                                  0                      
 10   0  10 1000  11    1 2 0 2 8 3 120:28:31                                  0                      
 10   0  10 1000  11  100 2 0 2 8 3 420:28:34                                  0                      
 10   0  10 1000 100   11 2 0 2 8 4 320:28:43                                  0                      
 10   0  10 1000 101  100 2 0 2 8 5 420:28:54                                  0                      
 10   0  10 1001  11  110 2 0 2 9 3 620:29:36                                  0                      
 10   0  11    1   1   10 2 0 3 1 1 220:31:12                                  0                      
 10   0  11    1  11  110 2 0 3 1 3 620:31:36                                  0                      
 10   0  11    1 100   11 2 0 3 1 4 320:31:43                                  0                      
 10   0  11    1 100  100 2 0 3 1 4 420:31:44                                  0                      
 10   0  11   10  10  100 2 0 3 2 2 420:32:24                                  0                      
 10   0  11   10  10  100 2 0 3 2 2 420:32:24                                  0                      
 10   0  11   10 101  101 2 0 3 2 5 520:32:55                                  0                      
 10   0  11   11   1    0 2 0 3 3 1 020:33:10                                  0                      
 10   0  11   11  10   11 2 0 3 3 2 320:33:23                                  0                      
 10   0  11  100 100   10 2 0 3 4 4 220:34:42                                  0                      
 10   0  11  101   1  100 2 0 3 5 1 420:35:14                                  0                      
 10   0  11  101  11    0 2 0 3 5 3 020:35:30                                  0                      
 10   0  11  110   0    1 2 0 3 6 0 120:36:01                                  0                      
 10   0  11  110  10  101 2 0 3 6 2 520:36:25                                  0                      
 10   0  11  110 100   11 2 0 3 6 4 320:36:43                                  0                      
 10   0  11  110 100 1000 2 0 3 6 4 820:36:48                                  0                      
 10   0  11  110 101    1 2 0 3 6 5 120:36:51                                  0                      
 10   0  11  111  10  110 2 0 3 7 2 620:37:26                                  0                      
 10   0  11  111 100    1 2 0 3 7 4 120:37:41                                  0                      
 10   0  11  111 101   11 2 0 3 7 5 320:37:53                                  0                      
 10   0  11 1000  10    1 2 0 3 8 2 120:38:21                                  0                      
 10   0  11 1000  11    1 2 0 3 8 3 120:38:31                                  0                      
 10   0  11 1000  11  100 2 0 3 8 3 420:38:34                                  0                      
 10   0  11 1000 100   11 2 0 3 8 4 320:38:43                                  0                      
 10   0  11 1000 101    1 2 0 3 8 5 120:38:51                                  0                      
 10   0  11 1001 100  101 2 0 3 9 4 520:39:45                                  0                      
 10   0 100    0   1 1000 2 0 4 0 1 820:40:18                                  0                      
 10   0 100    0 101   10 2 0 4 0 5 220:40:52                                  0                      
 10   0 100    1  10    1 2 0 4 1 2 120:41:21                                  0                      
 10   0 100    1  11  101 2 0 4 1 3 520:41:35                                  0                      
 10   0 100   10  10    1 2 0 4 2 2 120:42:21                                  0                      
 10   0 100   10  11   11 2 0 4 2 3 320:42:33                                  0                      
 10   0 100   10  11   11 2 0 4 2 3 320:42:33                                  0                      
 10   0 100   10 100    1 2 0 4 2 4 120:42:41                                  0                      
 10   0 100   10 100   10 2 0 4 2 4 220:42:42                                  0                      
 10   0 100   10 101  111 2 0 4 2 5 720:42:57                                  0                      
 10   0 100   11   1  110 2 0 4 3 1 620:43:16                                  0                      
 10   0 100  100   0  100 2 0 4 4 0 420:44:04                                  0                      
 10   0 100  100   1  111 2 0 4 4 1 720:44:17                                  0                      
 10   0 100  100  11  100 2 0 4 4 3 420:44:34                                  0                      
 10   0 100  101   0   10 2 0 4 5 0 220:45:02                                  0                      
 10   0 100  101   1    0 2 0 4 5 1 020:45:10                                  0                      
 10   0 100  101 100  100 2 0 4 5 4 420:45:44                                  0                      
 10   0 100  110   1 1000 2 0 4 6 1 820:46:18                                  0                      
 10   0 100  111  10   11 2 0 4 7 2 320:47:23                                  0                      
 10   0 100 1000 100    1 2 0 4 8 4 120:48:41                                  0                      
 10   0 100 1000 100   11 2 0 4 8 4 320:48:43                                  0                      
 10   0 100 1001 100    1 2 0 4 9 4 120:49:41                                  0                      
 10   0 101    0   1  110 2 0 5 0 1 620:50:16                                  0                      
 10   0 101    1  10   10 2 0 5 1 2 220:51:22                                  0                      
 10   0 101    1  10  111 2 0 5 1 2 720:51:27                                  0                      
 10   0 101   10   0    0 2 0 5 2 0 020:52:00                                  0                      
 10   0 101   10  11  101 2 0 5 2 3 520:52:35                                  0                      
 10   0 101   11   1  111 2 0 5 3 1 720:53:17                                  0                      
 10   0 101   11  10  101 2 0 5 3 2 520:53:25                                  0                      
 10   0 101   11 100  111 2 0 5 3 4 720:53:47                                  0                      
 10   0 101   11 100  111 2 0 5 3 4 720:53:47                                  0                      
 10   0 101  110  11    1 2 0 5 6 3 120:56:31                                  0                      
 10   0 101  110  11    1 2 0 5 6 3 120:56:31                                  0                      
 10   0 101  110 100    1 2 0 5 6 4 120:56:41                                  0                      
 10   0 101  110 100    1 2 0 5 6 4 120:56:41                                  0                      
 10   0 101  111  10   11 2 0 5 7 2 320:57:23                                  0                      
 10   0 101 1000   1  100 2 0 5 8 1 420:58:14                                  0                      
 10   0 101 1001  10  110 2 0 5 9 2 620:59:26                                  0                      
 10   1   0    0 101 1000 2 1 0 0 5 821:00:58                                  0                      
 10   1   0    1   1  101 2 1 0 1 1 521:01:15                                  0                      
 10   1   0    1   1  111 2 1 0 1 1 721:01:17                                  0                      
 10   1   0    1  11  100 2 1 0 1 3 421:01:34                                  0                      
 10   1   0    1  11  100 2 1 0 1 3 421:01:34                                  0                      
 10   1   0    1 100  100 2 1 0 1 4 421:01:44                                  0                      
 10   1   0    1 100  101 2 1 0 1 4 521:01:45                                  0                      
 10   1   0   10   1   10 2 1 0 2 1 221:02:12                                  0                      
 10   1   0   10  10   11 2 1 0 2 2 321:02:23                                  0                      
 10   1   0   10 100   11 2 1 0 2 4 321:02:43                                  0                      
 10   1   0   11  11  101 2 1 0 3 3 521:03:35                                  0                      
 10   1   0   11  11  111 2 1 0 3 3 721:03:37                                  0                      
 10   1   0  100   1  111 2 1 0 4 1 721:04:17                                  0                      
 10   1   0  100  11   10 2 1 0 4 3 221:04:32                                  0                      
 10   1   0  100  11   11 2 1 0 4 3 321:04:33                                  0                      
 10   1   0  100  11  111 2 1 0 4 3 721:04:37                                  0                      
 10   1   0  101   0    0 2 1 0 5 0 021:05:00                                  0                      
 10   1   0  101  10  100 2 1 0 5 2 421:05:24                                  0                      
 10   1   0  101  11  110 2 1 0 5 3 621:05:36                                  0                      
 10   1   0  101 101   11 2 1 0 5 5 321:05:53                                  0                      
 10   1   0  110  10   10 2 1 0 6 2 221:06:22                                  0                      
 10   1   0  110  10  101 2 1 0 6 2 521:06:25                                  0                      
 10   1   0  110  11  101 2 1 0 6 3 521:06:35                                  0                      
 10   1   0  111  10   10 2 1 0 7 2 221:07:22                                  0                      
 10   1   0  111  11  111 2 1 0 7 3 721:07:37                                  0                      
 10   1   0  111 101   10 2 1 0 7 5 221:07:52                                  0                      
 10   1   0 1000   0  111 2 1 0 8 0 721:08:07                                  0                      
 10   1   0 1000  10 1000 2 1 0 8 2 821:08:28                                  0                      
 10   1   0 1000  11  100 2 1 0 8 3 421:08:34                                  0                      
 10   1   0 1000  11  111 2 1 0 8 3 721:08:37                                  0                      
 10   1   0 1000 100  101 2 1 0 8 4 521:08:45                                  0                      
 10   1   0 1001 100 1000 2 1 0 9 4 821:09:48                                  0                      
 10   1   1    0   0    1 2 1 1 0 0 121:10:01                                  0                      
 10   1   1    0   0  110 2 1 1 0 0 621:10:06                                  0                      
 10   1   1    0 100  111 2 1 1 0 4 721:10:47                                  0                      
 10   1   1    0 101    0 2 1 1 0 5 021:10:50                                  0                      
 10   1   1    1   0  100 2 1 1 1 0 421:11:04                                  0                      
 10   1   1    1   0  100 2 1 1 1 0 421:11:04                                  0                      
 10   1   1    1   0  100 2 1 1 1 0 421:11:04                                  0                      
 10   1   1    1   1   11 2 1 1 1 1 321:11:13                                  0                      
 10   1   1    1   1  111 2 1 1 1 1 721:11:17                                  0                      
 10   1   1    1  10   11 2 1 1 1 2 321:11:23                                  0                      
 10   1   1    1  11  100 2 1 1 1 3 421:11:34                                  0                      
 10   1   1    1  11  110 2 1 1 1 3 621:11:36                                  0                      
 10   1   1    1 100    0 2 1 1 1 4 021:11:40                                  0                      
 10   1   1    1 100   11 2 1 1 1 4 321:11:43                                  0                      
 10   1   1    1 100  101 2 1 1 1 4 521:11:45                                  0                      
 10   1   1   10   0   11 2 1 1 2 0 321:12:03                                  0                      
 10   1   1   10   1  101 2 1 1 2 1 521:12:15                                  0                      
 10   1   1   10   1  110 2 1 1 2 1 621:12:16                                  0                      
 10   1   1   10  10    0 2 1 1 2 2 021:12:20                                  0                      
 10   1   1   10  10    1 2 1 1 2 2 121:12:21                                  0                      
 10   1   1   10  10    1 2 1 1 2 2 121:12:21                                  0                      
 10   1   1   10  10  101 2 1 1 2 2 521:12:25                                  0                      
 10   1   1   10  10  111 2 1 1 2 2 721:12:27                                  0                      
 10   1   1   10  11   10 2 1 1 2 3 221:12:32                                  0                      
 10   1   1   10 101  100 2 1 1 2 5 421:12:54                                  0                      
 10   1   1   11   0  111 2 1 1 3 0 721:13:07                                  0                      
 10   1   1   11   0 1000 2 1 1 3 0 821:13:08                                  0                      
 10   1   1   11  10  100 2 1 1 3 2 421:13:24                                  0                      
 10   1   1   11  11    1 2 1 1 3 3 121:13:31                                  0                      
 10   1   1   11  11 1000 2 1 1 3 3 821:13:38                                  0                      
 10   1   1   11 101   11 2 1 1 3 5 321:13:53                                  0                      
 10   1   1   11 101  101 2 1 1 3 5 521:13:55                                  0                      
 10   1   1  100   0  101 2 1 1 4 0 521:14:05                                  0                      
 10   1   1  100   1  100 2 1 1 4 1 421:14:14                                  0                      
 10   1   1  100  11   11 2 1 1 4 3 321:14:33                                  0                      
 10   1   1  100 100    0 2 1 1 4 4 021:14:40                                  0                      
 10   1   1  100 100   10 2 1 1 4 4 221:14:42                                  0                      
 10   1   1  100 101    1 2 1 1 4 5 121:14:51                                  0                      
 10   1   1  101   1  101 2 1 1 5 1 521:15:15                                  0                      
 10   1   1  101  10  101 2 1 1 5 2 521:15:25                                  0                      
 10   1   1  101  10  110 2 1 1 5 2 621:15:26                                  0                      
 10   1   1  101  10  110 2 1 1 5 2 621:15:26                                  0                      
 10   1   1  101  11  101 2 1 1 5 3 521:15:35                                  0                      
 10   1   1  101  11  111 2 1 1 5 3 721:15:37                                  0                      
 10   1   1  101 100    1 2 1 1 5 4 121:15:41                                  0                      
 10   1   1  101 100  101 2 1 1 5 4 521:15:45                                  0                      
 10   1   1  101 100  111 2 1 1 5 4 721:15:47                                  0                      
 10   1   1  110   0    1 2 1 1 6 0 121:16:01                                  0                      
 10   1   1  110   0  101 2 1 1 6 0 521:16:05                                  0                      
 10   1   1  110   0  110 2 1 1 6 0 621:16:06                                  0                      
 10   1   1  110   1   11 2 1 1 6 1 321:16:13                                  0                      
 10   1   1  110  10 1000 2 1 1 6 2 821:16:28                                  0                      
 10   1   1  110 100   11 2 1 1 6 4 321:16:43                                  0                      
 10   1   1  110 100  100 2 1 1 6 4 421:16:44                                  0                      
 10   1   1  110 100  101 2 1 1 6 4 521:16:45                                  0                      
 10   1   1  110 101   11 2 1 1 6 5 321:16:53                                  0                      
 10   1   1  111   0  100 2 1 1 7 0 421:17:04                                  0                      
 10   1   1  111   1  100 2 1 1 7 1 421:17:14                                  0                      
 10   1   1  111 100    0 2 1 1 7 4 021:17:40                                  0                      
 10   1   1 1000   1    0 2 1 1 8 1 021:18:10                                  0                      
 10   1   1 1000  10  100 2 1 1 8 2 421:18:24                                  0                      
 10   1   1 1000  10 1000 2 1 1 8 2 821:18:28                                  0                      
 10   1   1 1000  11  101 2 1 1 8 3 521:18:35                                  0                      
 10   1   1 1000 100    1 2 1 1 8 4 121:18:41                                  0                      
 10   1   1 1000 100  111 2 1 1 8 4 721:18:47                                  0                      
 10   1   1 1000 101   10 2 1 1 8 5 221:18:52                                  0                      
 10   1   1 1000 101  100 2 1 1 8 5 421:18:54                                  0                      
 10   1   1 1001   0   10 2 1 1 9 0 221:19:02                                  0                      
 10   1   1 1001   1 1000 2 1 1 9 1 821:19:18                                  0                      
 10   1   1 1001  10   11 2 1 1 9 2 321:19:23                                  0                      
 10   1   1 1001  10   11 2 1 1 9 2 321:19:23                                  0                      
 10   1   1 1001 100   10 2 1 1 9 4 221:19:42                                  0                      
 10   1   1 1001 100   11 2 1 1 9 4 321:19:43                                  0                      
 10   1   1 1001 100  100 2 1 1 9 4 421:19:44                                  0                      
 10   1   1 1001 100  110 2 1 1 9 4 621:19:46                                  0                      
 10   1  10    0  10  101 2 1 2 0 2 521:20:25                                  0                      
 10   1  10    0  11  101 2 1 2 0 3 521:20:35                                  0                      
 10   1  10    0  11  110 2 1 2 0 3 621:20:36                                  0                      
 10   1  10    0 101    0 2 1 2 0 5 021:20:50                                  0                      
 10   1  10    1   0   10 2 1 2 1 0 221:21:02                                  0                      
 10   1  10    1   0   11 2 1 2 1 0 321:21:03                                  0                      
 10   1  10    1  10   11 2 1 2 1 2 321:21:23                                  0                      
 10   1  10    1  10  101 2 1 2 1 2 521:21:25                                  0                      
 10   1  10    1  11   11 2 1 2 1 3 321:21:33                                  0                      
 10   1  10    1  11  111 2 1 2 1 3 721:21:37                                  0                      
 10   1  10    1 100  101 2 1 2 1 4 521:21:45                                  0                      
 10   1  10    1 100 1000 2 1 2 1 4 821:21:48                                  0                      
 10   1  10    1 100 1000 2 1 2 1 4 821:21:48                                  0                      
 10   1  10    1 101   11 2 1 2 1 5 321:21:53                                  0                      
 10   1  10   10   1  101 2 1 2 2 1 521:22:15                                  0                      
 10   1  10   10  10   10 2 1 2 2 2 221:22:22                                  0                      
 10   1  10   10  10  100 2 1 2 2 2 421:22:24                                  0                      
 10   1  10   10  10  101 2 1 2 2 2 521:22:25                                  0                      
 10   1  10   10  11  101 2 1 2 2 3 521:22:35                                  0                      
 10   1  10   10  11  111 2 1 2 2 3 721:22:37                                  0                      
 10   1  10   10 100  100 2 1 2 2 4 421:22:44                                  0                      
 10   1  10   10 100  110 2 1 2 2 4 621:22:46                                  0                      
 10   1  10   10 100  110 2 1 2 2 4 621:22:46                                  0                      
 10   1  10   10 100  111 2 1 2 2 4 721:22:47                                  0                      
 10   1  10   11   0  101 2 1 2 3 0 521:23:05                                  0                      
 10   1  10   11   1  101 2 1 2 3 1 521:23:15                                  0                      
 10   1  10   11   1  110 2 1 2 3 1 621:23:16                                  0                      
 10   1  10   11  11  100 2 1 2 3 3 421:23:34                                  0                      
 10   1  10   11  11 1000 2 1 2 3 3 821:23:38                                  0                      
 10   1  10  100   0    1 2 1 2 4 0 121:24:01                                  0                      
 10   1  10  100  10   11 2 1 2 4 2 321:24:23                                  0                      
 10   1  10  100  11  110 2 1 2 4 3 621:24:36                                  0                      
 10   1  10  100 100  110 2 1 2 4 4 621:24:46                                  0                      
 10   1  10  100 100 1000 2 1 2 4 4 821:24:48                                  0                      
 10   1  10  100 101   11 2 1 2 4 5 321:24:53                                  0                      
 10   1  10  100 101   11 2 1 2 4 5 321:24:53                                  0                      
 10   1  10  100 101  100 2 1 2 4 5 421:24:54                                  0                      
 10   1  10  101   1   10 2 1 2 5 1 221:25:12                                  0                      
 10   1  10  101  10 1000 2 1 2 5 2 821:25:28                                  0                      
 10   1  10  101  11  101 2 1 2 5 3 521:25:35                                  0                      
 10   1  10  101  11  111 2 1 2 5 3 721:25:37                                  0                      
 10   1  10  101 100   10 2 1 2 5 4 221:25:42                                  0                      
 10   1  10  101 101  100 2 1 2 5 5 421:25:54                                  0                      
 10   1  10  110   1    0 2 1 2 6 1 021:26:10                                  0                      
 10   1  10  110  10    0 2 1 2 6 2 021:26:20                                  0                      
 10   1  10  110  10  101 2 1 2 6 2 521:26:25                                  0                      
 10   1  10  110 100   10 2 1 2 6 4 221:26:42                                  0                      
 10   1  10  110 100  111 2 1 2 6 4 721:26:47                                  0                      
 10   1  10  110 100  111 2 1 2 6 4 721:26:47                                  0                      
 10   1  10  110 101  111 2 1 2 6 5 721:26:57                                  0                      
 10   1  10  111   0  100 2 1 2 7 0 421:27:04                                  0                      
 10   1  10  111   1   10 2 1 2 7 1 221:27:12                                  0                      
 10   1  10  111   1  100 2 1 2 7 1 421:27:14                                  0                      
 10   1  10  111  11   10 2 1 2 7 3 221:27:32                                  0                      
 10   1  10  111  11  101 2 1 2 7 3 521:27:35                                  0                      
 10   1  10  111 100   10 2 1 2 7 4 221:27:42                                  0                      
 10   1  10  111 100  101 2 1 2 7 4 521:27:45                                  0                      
 10   1  10 1000   0   11 2 1 2 8 0 321:28:03                                  0                      
 10   1  10 1000   0 1000 2 1 2 8 0 821:28:08                                  0                      
 10   1  10 1000  10    1 2 1 2 8 2 121:28:21                                  0                      
 10   1  10 1000  10  111 2 1 2 8 2 721:28:27                                  0                      
 10   1  10 1000  11   11 2 1 2 8 3 321:28:33                                  0                      
 10   1  10 1000 100 1000 2 1 2 8 4 821:28:48                                  0                      
 10   1  10 1000 101  100 2 1 2 8 5 421:28:54                                  0                      
 10   1  10 1000 101  101 2 1 2 8 5 521:28:55                                  0                      
 10   1  10 1001 100    0 2 1 2 9 4 021:29:40                                  0                      
 10   1  10 1001 100   10 2 1 2 9 4 221:29:42                                  0                      
 10   1  11    0   1  110 2 1 3 0 1 621:30:16                                  0                      
 10   1  11    0  10    1 2 1 3 0 2 121:30:21                                  0                      
 10   1  11    0  10   10 2 1 3 0 2 221:30:22                                  0                      
 10   1  11    0  10   11 2 1 3 0 2 321:30:23                                  0                      
 10   1  11    1   0    1 2 1 3 1 0 121:31:01                                  0                      
 10   1  11    1   0    1 2 1 3 1 0 121:31:01                                  0                      
 10   1  11    1  10   11 2 1 3 1 2 321:31:23                                  0                      
 10   1  11    1  10  100 2 1 3 1 2 421:31:24                                  0                      
 10   1  11    1  11    1 2 1 3 1 3 121:31:31                                  0                      
 10   1  11    1  11   11 2 1 3 1 3 321:31:33                                  0                      
 10   1  11    1 100   11 2 1 3 1 4 321:31:43                                  0                      
 10   1  11    1 100   11 2 1 3 1 4 321:31:43                                  0                      
 10   1  11    1 101  101 2 1 3 1 5 521:31:55                                  0                      
 10   1  11    1 101  111 2 1 3 1 5 721:31:57                                  0                      
 10   1  11    1 101 1000 2 1 3 1 5 821:31:58                                  0                      
 10   1  11   10   0  110 2 1 3 2 0 621:32:06                                  0                      
 10   1  11   10   1    0 2 1 3 2 1 021:32:10                                  0                      
 10   1  11   10  10  110 2 1 3 2 2 621:32:26                                  0                      
 10   1  11   10 100  110 2 1 3 2 4 621:32:46                                  0                      
 10   1  11   10 101    0 2 1 3 2 5 021:32:50                                  0                      
 10   1  11   11   1  110 2 1 3 3 1 621:33:16                                  0                      
 10   1  11   11  10    0 2 1 3 3 2 021:33:20                                  0                      
 10   1  11   11  10   10 2 1 3 3 2 221:33:22                                  0                      
 10   1  11   11  10   11 2 1 3 3 2 321:33:23                                  0                      
 10   1  11   11  10   11 2 1 3 3 2 321:33:23                                  0                      
 10   1  11   11  10  101 2 1 3 3 2 521:33:25                                  0                      
 10   1  11   11  11    1 2 1 3 3 3 121:33:31                                  0                      
 10   1  11   11  11    1 2 1 3 3 3 121:33:31                                  0                      
 10   1  11   11  11  111 2 1 3 3 3 721:33:37                                  0                      
 10   1  11   11 100   10 2 1 3 3 4 221:33:42                                  0                      
 10   1  11   11 100  110 2 1 3 3 4 621:33:46                                  0                      
 10   1  11   11 101   10 2 1 3 3 5 221:33:52                                  0                      
 10   1  11   11 101  100 2 1 3 3 5 421:33:54                                  0                      
 10   1  11  100   1   10 2 1 3 4 1 221:34:12                                  0                      
 10   1  11  100   1  101 2 1 3 4 1 521:34:15                                  0                      
 10   1  11  100  10  100 2 1 3 4 2 421:34:24                                  0                      
 10   1  11  100  10  101 2 1 3 4 2 521:34:25                                  0                      
 10   1  11  100  10  110 2 1 3 4 2 621:34:26                                  0                      
 10   1  11  100  11  101 2 1 3 4 3 521:34:35                                  0                      
 10   1  11  101   0  100 2 1 3 5 0 421:35:04                                  0                      
 10   1  11  101  11  110 2 1 3 5 3 621:35:36                                  0                      
 10   1  11  110   1  100 2 1 3 6 1 421:36:14                                  0                      
 10   1  11  110   1  100 2 1 3 6 1 421:36:14                                  0                      
 10   1  11  110  11   10 2 1 3 6 3 221:36:32                                  0                      
 10   1  11  110 100   10 2 1 3 6 4 221:36:42                                  0                      
 10   1  11  110 101  101 2 1 3 6 5 521:36:55                                  0                      
 10   1  11  111   1    1 2 1 3 7 1 121:37:11                                  0                      
 10   1  11  111  11 1000 2 1 3 7 3 821:37:38                                  0                      
 10   1  11  111 100   11 2 1 3 7 4 321:37:43                                  0                      
 10   1  11  111 100  101 2 1 3 7 4 521:37:45                                  0                      
 10   1  11 1000   0   10 2 1 3 8 0 221:38:02                                  0                      
 10   1  11 1000   0  111 2 1 3 8 0 721:38:07                                  0                      
 10   1  11 1000   1    1 2 1 3 8 1 121:38:11                                  0                      
 10   1  11 1000   1 1000 2 1 3 8 1 821:38:18                                  0                      
 10   1  11 1000  11    1 2 1 3 8 3 121:38:31                                  0                      
 10   1  11 1000  11  100 2 1 3 8 3 421:38:34                                  0                      
 10   1  11 1000  11  111 2 1 3 8 3 721:38:37                                  0                      
 10   1  11 1000 100   10 2 1 3 8 4 221:38:42                                  0                      
 10   1  11 1001   1   10 2 1 3 9 1 221:39:12                                  0                      
 10   1  11 1001   1  101 2 1 3 9 1 521:39:15                                  0                      
 10   1  11 1001  10   10 2 1 3 9 2 221:39:22                                  0                      
 10   1 100    0   0  111 2 1 4 0 0 721:40:07                                  0                      
 10   1 100    0  11   11 2 1 4 0 3 321:40:33                                  0                      
 10   1 100    0 100  101 2 1 4 0 4 521:40:45                                  0                      
 10   1 100    1   1    1 2 1 4 1 1 121:41:11                                  0                      
 10   1 100    1   1  100 2 1 4 1 1 421:41:14                                  0                      
 10   1 100    1   1  101 2 1 4 1 1 521:41:15                                  0                      
 10   1 100    1  10  100 2 1 4 1 2 421:41:24                                  0                      
 10   1 100    1  10  100 2 1 4 1 2 421:41:24                                  0                      
 10   1 100    1  11   10 2 1 4 1 3 221:41:32                                  0                      
 10   1 100    1  11  101 2 1 4 1 3 521:41:35                                  0                      
 10   1 100    1 100  111 2 1 4 1 4 721:41:47                                  0                      
 10   1 100   10   0    1 2 1 4 2 0 121:42:01                                  0                      
 10   1 100   10   0  110 2 1 4 2 0 621:42:06                                  0                      
 10   1 100   10  10   10 2 1 4 2 2 221:42:22                                  0                      
 10   1 100   10  10  101 2 1 4 2 2 521:42:25                                  0                      
 10   1 100   10  10  110 2 1 4 2 2 621:42:26                                  0                      
 10   1 100   10  10  111 2 1 4 2 2 721:42:27                                  0                      
 10   1 100   10  11  100 2 1 4 2 3 421:42:34                                  0                      
 10   1 100   10 100  100 2 1 4 2 4 421:42:44                                  0                      
 10   1 100   10 100  100 2 1 4 2 4 421:42:44                                  0                      
 10   1 100   10 100  101 2 1 4 2 4 521:42:45                                  0                      
 10   1 100   11  10    1 2 1 4 3 2 121:43:21                                  0                      
 10   1 100   11  10  100 2 1 4 3 2 421:43:24                                  0                      
